bond_id,source_dataset,isin,issuer_name,issuer_type,country,currency,amount_issued,amount_issued_usd,issue_date,issue_year,maturity_date,maturity_year,use_of_proceeds,external_review_type,certification,claimed_impact_co2_tons,actual_impact_co2_tons,impact_source
KAG-GOODGREEN_2019-2-929,,,GOODGREEN 2019-2,Corporate - Materials,United States,,320000000.0,320000000.0,,,,,Green,Aug-16 by S&P,Green,,,
KAG-GOODMAN_US_FINANCE_FIVE_LLC-930,,,GOODMAN US FINANCE FIVE LLC,Financials - Real estate,United States,,500000000.0,500000000.0,,,,,Sustainability Linked Bonds,Apr-22 by Sustainalytics,Sustainability Linked Bonds,,,
KAG-GOVERNMENT_SAVINGS_BANK/THE-931,,,GOVERNMENT SAVINGS BANK/THE,SSA - Quasi-sovereigns,Thailand,,280000000.0,280000000.0,,,,,Social,Jun-22 by DNV GL,Social,,,
KAG-GPT_RE_LTD-932,,,GPT RE LTD,Financials - Real estate,Australia,,100000000.0,100000000.0,,,,,Green,Climate Bonds Initiative Certified,Green,,,
KAG-GPT_WHOLESALE_OFFICE_FUND_NO1-933,,,GPT WHOLESALE OFFICE FUND NO1,Financials - Real estate,Australia,,190000000.0,190000000.0,,,,,Green,EY,Green,,,
KAG-GRANDBLUE_ENVIRONMENT_CO_LTD-934,,,GRANDBLUE ENVIRONMENT CO LTD,Corporate - Industrials,China (mainland),,50000000.0,50000000.0,,,,,Green,Other,Green,,,
KAG-GRANGES_AB-935,,,GRANGES AB,Corporate - Materials,Sweden,,70000000.0,70000000.0,,,,,Sustainability Linked Bonds,Sustainalytics,Sustainability Linked Bonds,,,
KAG-GRANITE_REIT_HOLDINGS_LP-936,,,GRANITE REIT HOLDINGS LP,Financials - Real estate,Canada,,750000000.0,750000000.0,,,,,Green,Apr-20 by Sustainalytics,Green,,,
KAG-GRAUBUENDNER_KANTONALBANK-937,,,GRAUBUENDNER KANTONALBANK,Financials - Banking,Germany,,240000000.0,240000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-GREEN_LUCCA-938,,,GREEN LUCCA,Corporate - Energy,Italy,,80000000.0,80000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-GREEN_STORM_2016_BV-939,,,GREEN STORM 2016 BV,Financials - Specialty finance,Netherlands,,590000000.0,590000000.0,,,,,Green,Other,Green,,,
KAG-GREEN_STORM_2017_BV-940,,,GREEN STORM 2017 BV,Financials - Specialty finance,Netherlands,,610000000.0,610000000.0,,,,,Green,May-17 by Sustainalytics,Green,,,
KAG-GREEN_STORM_2018_BV-941,,,GREEN STORM 2018 BV,Financials - Specialty finance,Netherlands,,650000000.0,650000000.0,,,,,Green,May-18 by Sustainalytics,Green,,,
KAG-GREEN_STORM_2019_BV-942,,,GREEN STORM 2019 BV,Financials - Specialty finance,Netherlands,,670000000.0,670000000.0,,,,,Green,Jun-19 by Climate Bonds Initiative Certified,Green,,,
KAG-GREEN_STORM_2021_BV-943,,,GREEN STORM 2021 BV,Financials - Specialty finance,Netherlands,,600000000.0,600000000.0,,,,,Green,Mar-21 by Sustainalytics,Green,,,
KAG-GREENALIA_S.A.-944,,,GREENALIA S.A.,Corporate - Utilities,Spain,,70000000.0,70000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-GREENCELLS_GMBH-945,,,GREENCELLS GMBH,Corporate - Energy,Germany,,30000000.0,30000000.0,,,,,Green,Oct-22 by Other,Green,,,
KAG-GREENFOOD_AB-946,,,GREENFOOD AB,Corporate - Consumer Staples,Sweden,,120000000.0,120000000.0,,,,,Sustainability Linked Bonds,Other,Sustainability Linked Bonds,,,
KAG-GREENKO_DUTCH_BV-947,,,GREENKO DUTCH BV,Corporate - Utilities,Netherlands,,2240000000.0,2240000000.0,,,,,Green,Jul-19 by Sustainalytics,Green,,,
KAG-GREENKO_INVESTMENT_CO-948,,,GREENKO INVESTMENT CO,Corporate - Utilities,Mauritius,,500000000.0,500000000.0,,,,,Green,Jul-16 by Sustainalytics,Green,,,
KAG-GREENKO_POWER_II_LTD-949,,,GREENKO POWER II LTD,Corporate - Utilities,Mauritius,,1000000000.0,1000000000.0,,,,,Green,Jul-21 by Sustainalytics,Green,,,
KAG-GREENKO_SOLAR_MAURITIUS_LTD-950,,,GREENKO SOLAR MAURITIUS LTD,Corporate - Energy,Mauritius,,1040000000.0,1040000000.0,,,,,Green,Jul-19 by Sustainalytics,Green,,,
KAG-GREENKO_WIND_PROJECTS_MAURITIU-951,,,GREENKO WIND PROJECTS MAURITIUS LTD,Corporate - Utilities,Mauritius,,750000000.0,750000000.0,,,,,Green,Feb-22 by Sustainalytics,Green,,,
KAG-GREENSQUAREACCORD_LTD-952,,,GREENSQUAREACCORD LTD,Financials - Real estate,United Kingdom,,480000000.0,480000000.0,,,,,Sustainability,DNV GL,Sustainability,,,
KAG-GREENSTATE_CREDIT_UNION-953,,,GREENSTATE CREDIT UNION,Financials - Banking,United States,,200000000.0,200000000.0,,,,,Social,S&P,Social,,,
